"rowName"	"T1"	"T2"	"T3"	"T4"	"T5"	"T6"	"T7"	"T8"	"T9"	"T10"
"Intercept"	-2.8776431338497	-2.94597074816296	-2.6033908938662	-2.76483376931073	-2.86044595207511	-2.78052148665342	-2.8752099800735	-2.82931500677823	-2.95557106297987	-2.79898931667136
"Seed_kind-V1"	0.513458530119508	0.512908604453125	0.484532126146584	0.513918242186417	0.528063652942602	0.532751441090161	0.520721529959226	0.505229269093359	0.527772381687809	0.496520431147986
"region12_17-V2"	0.30904408140512	0.308051852337241	0.161156771479124	0.206490257848026	0.383891817590925	0.214712832119557	0.315884086630554	0.384337726651516	0.332458843957053	0.312369102532537
"SiteAcc-V3"	1.04336897965766	1.15734311124355	1.12039908443719	1.05499057881984	1.08051649760646	1.20070372530321	1.19885315268684	1.15339805347011	1.12982402639828	0.931223931957347
"SeedAcc-V4"	0.0252748514638759	-0.0853284326138569	-0.138525827497728	-0.0844145205881384	-0.0749194224200103	-0.103267143391767	-0.0691144698066139	0.0401592910835455	0.00576670353781548	0.0630807728646674
"UpsAcc_15nt-V5"	0.644756499557972	0.521022119088095	0.548627483080168	0.46524764033453	0.382055755761155	0.571305312838257	0.484643563190237	0.42434342867169	0.572273372154873	0.384225702930493
"DwsAcc_15nt-V6"	0.63774202960623	0.73466551555947	0.586603274717136	0.816258150201536	0.587149500791762	0.612335913819002	0.752947311563579	0.693280304446428	0.718639110817497	0.763770948755509
"UpAU_30nt-V7"	1.04834573044321	1.17140236185947	0.95362987676331	1.03738621867862	1.08597694713383	0.999348215907155	1.01729546988858	0.92354494262218	1.05261203641747	1.10462216375248
"Gtotal-V8"	-0.012350228577171	-0.0104285840584828	-0.0112735923639662	-0.0121265343803074	-0.0112122257676181	-0.0110173600692625	-0.0108568319807648	-0.0105878347326486	-0.00994277465616216	-0.0124565476679686
"Gnucl-V9"	-0.0097230315227234	-0.0171031226478929	-0.0163599352723015	-0.0112028181416921	-0.0177902032804575	-0.0172924425977978	-0.00420142877686462	-0.00553922272830347	-0.00644746910801627	-0.00583747249000857
"SiteBegin-V10"	-0.186734318448177	-0.204061587481547	-0.193694704930594	-0.200207729176697	-0.195781295104197	-0.166556103353989	-0.206208226961538	-0.231348299383307	-0.170799604805841	-0.234742805603094
"site_conser-V11"	0.55092098401426	0.638275678235052	0.56070282408836	0.635142005137544	0.612012341354559	0.699420580209662	0.598646339817989	0.563850432429347	0.697866985423255	0.552364506239808
"seed_conser-V12"	0.709813687542724	0.641327884616936	0.76574591408057	0.706576403313095	0.708095547870665	0.567994832998791	0.720364984940983	0.74170906813387	0.613885292167233	0.762065576454196
"Intercept"	-3.8803358408031	-4.53799339593516	-3.97248915496556	-4.04003017138809	-3.80758208900045	-4.2532959030663	-4.77497686034002	-4.97714337310852	-5.46152469543864	-5.10929199178618
"Seed_kind-V1"	0.439647736258605	0.248118846396936	0.686605751737233	0.78966270218313	0.213083415115719	0.448778076206662	0.282395022097423	0.881272060942398	0.501102083602964	0.292700066143725
"region12_17-V2"	-0.86980535861095	-0.21006082613578	-1.36631269971299	-0.559773470567682	-1.33401728858425	-0.463447601748548	-0.415461376528245	-0.287048957495569	0.609248656653934	0.096706239949853
"SiteAcc-V3"	2.51803114710767	2.44773637934904	2.38321072811366	1.74480639570304	2.70829785631171	2.95837233317636	1.71679104192416	3.49687840910746	3.96570643980796	3.84923064016408
"SeedAcc-V4"	1.7653395950864	1.59965353052718	1.39903384412921	2.35548392467426	2.39758144875077	0.628374223240587	1.08880231726641	0.906577734963819	1.10887248580781	2.80689720357217
"UpsAcc_15nt-V5"	0.390568725513609	0.77414076380527	1.96659091405605	0.984537549114024	1.67031929296918	1.50446582540939	1.69176857459791	0.788010117205892	0.668479077461241	2.85721433994239
"DwsAcc_15nt-V6"	2.34915469928451	2.68399918758381	2.40877274370087	2.74214273098678	2.1363329563503	2.80397571805271	3.17931272681071	2.06566285802269	2.50096887441705	2.08106876957493
"UpAU_30nt-V7"	3.98113774001388	4.48935699165492	3.07678958406349	2.91273982438964	3.81919090403757	4.03187947715982	5.31344843439661	5.53534385047027	5.719001537548	3.98949245790775
"Gtotal-V8"	0.0164528113845231	0.00766285304846429	0.0171831118013333	0.00384082491288096	0.0126349958887066	0.00237632469850142	0.00837866075695183	0.0348498273352719	0.010769413808373	0.0274108956422004
"Gnucl-V9"	0.12804102732851	0.165912889309661	0.0670353451014219	0.0926260799488196	0.179782708035539	0.0682738000723772	0.00888579905630865	0.0295704410601942	0.0935667223878444	0.217480302394939
"SiteBegin-V10"	0.53249974160023	1.5654680735871	1.53274528428934	0.808963145883229	0.86615852500539	0.314896801568443	1.4497308830032	0.577593133847106	1.08416279049092	0.921705877010952
"site_conser-V11"	1.7243961034088	1.31331192667847	1.25328491419841	1.8328691364798	1.89444600257406	1.08428603257434	0.73329123580254	2.25646392196122	2.65692664555	1.50739297722657
"seed_conser-V12"	-0.726765070345907	-0.533405528797085	-0.417549076507298	-1.45008276321117	-1.43773710565662	-0.199843488237335	-0.496814315432466	-1.19193584344914	-2.01549996688386	-0.465664394338428
"V1*V2"	0.306998098277519	0.443566558517288	0.163099302972834	0.0174194235474982	0.492823419838352	0.227535448728658	0.481227175318624	0.11362347295573	0.181976745527581	0.396024224206717
"V1*V3"	0.285545622767495	0.195019109920537	0.464016870133799	0.125669799877652	0.54859899580205	0.118831499256984	0.747098054769885	0.0616245385945144	0.110773933723915	0.1475038075901
