"rowName"	"T1"	"T2"	"T3"	"T4"	"T5"	"T6"	"T7"	"T8"	"T9"	"T10"
"Intercept"	-2.83982323137737	-2.85249650892023	-2.82313327889232	-2.84296261185098	-2.80389089458356	-2.82985769404274	-2.83479955467962	-2.83706024350451	-2.81347213807584	-2.83471861661964
"region12_17-V1"	0.268022456395882	0.278759178704289	0.276066357281802	0.266395349860991	0.257129261484312	0.255422058335908	0.267171327359845	0.273935517496639	0.258056523793538	0.258525723068579
"SiteAcc-V2"	0.0155412937824448	0.0119789579705558	0.0144714169317618	-0.00624780166222104	-0.0161526446929237	-0.0071357146422628	0.00612262558044255	0.00221163690639058	-0.0246088096393158	0.0183954017409388
"UpsAcc_10nt-V3"	0.234778018746735	0.238456450248767	0.222845499902986	0.237173132902871	0.226674473922301	0.233535754744514	0.23296486649248	0.226417433558623	0.231031739051706	0.238474965581216
"UpAU_30nt-V4"	1.45819173445993	1.44109082240519	1.42579951478877	1.42940687661202	1.42187482669549	1.44296888268888	1.43331473688994	1.43634745070664	1.43355189732605	1.4316483207488
"DwsAcc_30nt-V5"	0.110030968993092	0.0773834010076	0.0742571324836358	0.102402973305782	0.097513004611318	0.0944075730066147	0.0867844868631596	0.0937411046870532	0.097493954877316	0.0885953004113338
"DwAU_30nt-V6"	2.36975408594898	2.41382802647294	2.39156277179177	2.4128202535864	2.38283458324806	2.40695045207474	2.40067037574058	2.39676819120589	2.39073908848776	2.41712426160848
"Gtotal-V7"	-0.0481016652955078	-0.0481175870997068	-0.0481015864658568	-0.0485877444857769	-0.0483457391480304	-0.0483055853643185	-0.0478817416234116	-0.0485618480715553	-0.0481687433898575	-0.0481291209701028
"Gnucl-V8"	-0.00927920901631082	-0.00953351587040432	-0.00941843993828293	-0.0108421789256579	-0.0107888508259882	-0.0111480365639503	-0.0108618909351852	-0.0101330306486067	-0.0119209920362724	-0.00909233447783678
"SiteBegin-V9"	-0.461197023520308	-0.459890656025718	-0.461676331425586	-0.454944366183566	-0.459302831474353	-0.459363249415786	-0.456326219638852	-0.457632166463416	-0.461750517703206	-0.466190900879779
"site_conser-V10"	1.06687704523609	1.06794013071608	1.07249239830636	1.07029910635696	1.07609074701948	1.06881248637577	1.06908313904821	1.06829818987525	1.07356700828715	1.06693972829685
"Intercept"	-5.60067247133058	-5.68477347800978	-5.67384637581931	-5.67879946317032	-5.64563378120594	-5.67370133588576	-5.58876293358816	-5.68343726594233	-5.69594286831663	-5.66035616820611
"region12_17-V1"	0.799827403996506	0.865808984268537	0.895177160294935	0.885339303650985	0.884867285398249	0.906879475529952	0.805535685226356	0.888581102212512	0.945372849831058	0.897489946151865
"SiteAcc-V2"	1.61971694903275	1.74140531263713	1.75463961821731	1.76777600714979	1.72069953809524	1.7775978106221	1.78584352671013	1.85752560849536	1.77442101305927	1.79945621707302
"UpsAcc_10nt-V3"	1.31065823575803	1.25774568378671	1.37633566630105	1.27298067001445	1.35240128470534	1.31288727149024	1.27149504216242	1.25724273056376	1.28419005443171	1.18885430896342
"UpAU_30nt-V4"	3.06863445982355	3.07861996969307	3.04996809903139	2.81809806525078	2.99091809531349	2.96834585422492	2.87264884057349	2.82926356784068	2.98686839904903	3.0290333891707
"DwsAcc_30nt-V5"	2.3613224019684	2.67181645550583	2.55480755027108	2.48582071467599	2.47993348068186	2.37614222277483	2.47047274543022	2.55514364960478	2.42491186232182	2.49310214155056
"DwAU_30nt-V6"	6.79324797730702	6.70776037955756	6.64130983931828	7.06699283553859	6.76293464259986	6.91280550047467	6.78256103203436	6.87807336159298	6.92807752233736	6.79322691377912
"Gtotal-V7"	0.017228055246581	0.0211314586939721	0.0202093255494978	0.0248652242400945	0.0233172949281659	0.0217793799398759	0.0206007784582172	0.0197324636254479	0.0190305592457185	0.0233299205342287
"Gnucl-V8"	0.0819102489264127	0.0859908099242286	0.0839736652155375	0.0889947656678228	0.0917969557794828	0.0827239019159048	0.0919648897896907	0.0891271760266431	0.0928812741596077	0.0939347039336512
"SiteBegin-V9"	-0.844029150845735	-0.855968224878361	-0.820111491886912	-0.877883587083969	-0.798107873766566	-0.88218484748871	-0.845737151121746	-0.792816097134645	-0.888076638960532	-0.844129977587093
"site_conser-V10"	1.20088584821183	1.22922259151786	1.23460885125748	1.21872424577122	1.23892285135485	1.21472457796094	1.26344970373461	1.24371112798197	1.25917285500473	1.23389538070798
"V1*V2"	-0.708877061212205	-0.756640216795168	-0.839308896953307	-0.928601886086417	-0.872110599027977	-0.890591724686638	-0.898473485510655	-0.914654971051384	-0.826608846591528	-0.868142732619118
"V1*V3"	-0.212515395459437	-0.211990381303556	-0.263780802419316	-0.154354740035953	-0.239998199106401	-0.315264236425837	-0.203191062578241	-0.228310087947425	-0.284412903959427	-0.192177997487835
"V2*V3"	-0.583612073377592	-0.451711779051703	-0.760929605346735	-0.566979918920675	-0.621448554299778	-0.603335663049142	-0.602506871245712	-0.566541175121417	-0.605295154126744	-0.451426409350956
"V1*V4"	-0.0492618178323256	-0.0600807620791102	-0.0596433155911488	0.0247377064876644	-0.162350836955889	-0.098555245630939	0.0659098411908821	0.0139501277642084	-0.12327888126974	-0.12781049255786
"V2*V4"	-0.281588280911003	-0.432573028662506	-0.292768778576712	-0.0921187820998868	-0.0109576832442805	-0.115774010137785	-0.282482765520982	-0.159111990448981	-0.356165245080635	-0.368477150363241
"V3*V4"	-0.590612855448193	-0.638091355393756	-0.617282476117753	-0.495891495148887	-0.606804801366019	-0.473026718222698	-0.539631756485494	-0.459447301533606	-0.425887637119449	-0.51862949242561
